"","X.1","X","gnb","tnb","gns","farmer","optim","rep","landscape"
"1246",1246,1246,72445277256422.1,32057510473992.7,5291422605.5402,8047520.56565812,"GNB + TNB + GNS + Farmer",63,7
"1247",1247,1247,69764815447529.8,32999805777580.2,5232536694.42554,8086161.90554639,"GNB + TNB + GNS + Farmer",63,8
"1248",1248,1248,100501661320483,55303050504014.4,5438840566.31302,7736363.25886274,"GNB + TNB + GNS + Farmer",63,9
"1249",1249,1249,75727552259834.4,33763369850770.3,5299415013.15435,8030685.87715272,"GNB + TNB + GNS + Farmer",63,10
"1250",1250,1250,83687348765617.2,39501160703076.3,5358698402.29774,7926047.28090161,"GNB + TNB + GNS + Farmer",63,11
"1251",1251,1251,68119363837704,27790214357763.5,5271151258.02255,8134983.2259509,"GNB + TNB + GNS + Farmer",63,12
"1252",1252,1252,88857087875442.3,47520417645424.9,5370692157.2841,7859079.85728638,"GNB + TNB + GNS + Farmer",63,13
"1253",1253,1253,72757871590129.2,31956869647939.8,5326868087.8517,8069214.8582937,"GNB + TNB + GNS + Farmer",63,14
"1254",1254,1254,78174081059849.9,36595687573332.3,5271142192.60311,8006529.18062765,"GNB + TNB + GNS + Farmer",63,15
"1255",1255,1255,82155937404881.9,40692106645594.7,5324591998.46565,7955481.49700445,"GNB + TNB + GNS + Farmer",63,16
"1256",1256,1256,76493738207114.6,33026292509812.5,5310989563.41844,8035034.63462416,"GNB + TNB + GNS + Farmer",63,17
"1257",1257,1257,90779405571321.2,41525617293092.6,5397661247.60119,7903429.18009607,"GNB + TNB + GNS + Farmer",63,18
"1258",1258,1258,96128093075001.7,55633155819261.7,5389565979.80468,7710341.80081348,"GNB + TNB + GNS + Farmer",63,19
"1259",1259,1259,100991896541983,51674729759405.7,5473586332.55853,7784625.87269074,"GNB + TNB + GNS + Farmer",63,20
"1260",1260,1260,92094195208576.9,42773746955397.2,5415396550.217,7895618.52943342,"GNB + TNB + GNS + Farmer",63,21
"1261",1261,1261,66609402908965.1,27535500472584.9,5249674001.44437,8157082.21601416,"GNB + TNB + GNS + Farmer",63,22
"1262",1262,1262,65376519680740,28282645950417.5,5256593369.7043,8148825.42985836,"GNB + TNB + GNS + Farmer",63,23
"1263",1263,1263,93806086016574.5,46820619991029.7,5412816502.37096,7844716.26286257,"GNB + TNB + GNS + Farmer",63,24
"1264",1264,1264,90888630257042.4,43941057285802.6,5416266753.19712,7880231.16313966,"GNB + TNB + GNS + Farmer",63,25
"1265",1265,1265,86209466235962.2,37031003508667,5383805840.82734,7944006.41099284,"GNB + TNB + GNS + Farmer",63,26
"1266",1266,1266,80333379702366.2,39004583849407.4,5341943038.0271,7958629.10576545,"GNB + TNB + GNS + Farmer",63,27
"1267",1267,1267,87327923284809.7,40916321114893.4,5389253271.41363,7919986.06512525,"GNB + TNB + GNS + Farmer",63,28
"1268",1268,1268,101993751452317,52489680807302.8,5483163183.13265,7778627.22556715,"GNB + TNB + GNS + Farmer",63,29
"1269",1269,1269,73647297064405.4,34363058478002.5,5264246479.77946,8044110.08798062,"GNB + TNB + GNS + Farmer",63,30
"1270",1270,1270,92801678811393.8,49756489699121.4,5403709207.72279,7813714.45011769,"GNB + TNB + GNS + Farmer",63,31
"1271",1271,1271,81157645832884.3,35149728671527.3,5343577989.55773,8009593.24661803,"GNB + TNB + GNS + Farmer",63,32
"1272",1272,1272,65899986600078.1,28083895452037.4,5247796406.10086,8145283.0057165,"GNB + TNB + GNS + Farmer",63,33
"1273",1273,1273,98529123357792.2,53599838514225,5436303137.38811,7764181.57766675,"GNB + TNB + GNS + Farmer",63,34
"1274",1274,1274,94897082737649.6,45516046788302.4,5465589641.24594,7861369.84860725,"GNB + TNB + GNS + Farmer",63,35
"1275",1275,1275,81049256339276.5,37792341910380.5,5351686103.25463,7977844.12489471,"GNB + TNB + GNS + Farmer",63,36
"1276",1276,1276,76872102957907.4,30666335117255.7,5278953161.27888,8023997.17521303,"GNB + TNB + GNS + Farmer",63,37
"1277",1277,1277,103885938472820,52867178609187.7,5497119921.94166,7772589.73310963,"GNB + TNB + GNS + Farmer",63,38
"1278",1278,1278,85796290181353.2,36584220388710.9,5415025697.8459,7977076.64345609,"GNB + TNB + GNS + Farmer",63,39
"1279",1279,1279,66565838847794.1,30731635955048.7,5206160240.56017,8099795.86265657,"GNB + TNB + GNS + Farmer",63,40
"1280",1280,1280,69474014129822.2,31468473872131.2,5265828695.38549,8091161.71669119,"GNB + TNB + GNS + Farmer",63,41
"1281",1281,1281,98983223753343.4,50917467549206.8,5450133021.69172,7798602.51246924,"GNB + TNB + GNS + Farmer",63,42
"1282",1282,1282,80726106275918.2,38332779410729.8,5338532108.99643,7951102.72513889,"GNB + TNB + GNS + Farmer",63,43
"1283",1283,1283,90092248712234.9,42232735163270,5408104629.41657,7919089.48185482,"GNB + TNB + GNS + Farmer",63,44
"1284",1284,1284,69527866367053.2,29760291446433.4,5283947269.72817,8105679.33422121,"GNB + TNB + GNS + Farmer",63,45
"1285",1285,1285,97654879432864.9,54307543591304.5,5426161093.57124,7771161.12386842,"GNB + TNB + GNS + Farmer",63,46
"1286",1286,1286,103297432272577,50176163975043.8,5493308718.26311,7802203.11403823,"GNB + TNB + GNS + Farmer",63,47
"1287",1287,1287,96590307037198.4,45880662504246.7,5468924616.00987,7855596.26588933,"GNB + TNB + GNS + Farmer",63,48
"1288",1288,1288,73782036059150.7,33879702722899.7,5250102731.20195,8011553.9368863,"GNB + TNB + GNS + Farmer",63,49
"1289",1289,1289,65427321579833.2,30143202657010.3,5211763453.69941,8094989.16165658,"GNB + TNB + GNS + Farmer",63,50
"1290",1290,1290,101016042316687,55892527217416.7,5446074987.61009,7729327.91974546,"GNB + TNB + GNS + Farmer",64,1
"1291",1291,1291,60721306571517.3,24922325816057,5202069782.1689,8200379.64349495,"GNB + TNB + GNS + Farmer",64,2
"1292",1292,1292,102800016575567,46359365670061.5,5507013752.64901,7847603.86652478,"GNB + TNB + GNS + Farmer",64,3
"1293",1293,1293,94846702444146.8,59611947565082.9,5390274952.20091,7749204.15729325,"GNB + TNB + GNS + Farmer",64,4
"1294",1294,1294,62106428857950,26168331581361.4,5189562868.78608,8178779.28216443,"GNB + TNB + GNS + Farmer",64,5
"1295",1295,1295,98793514127916.7,40230079676018.5,5547882542.3614,7909507.93670748,"GNB + TNB + GNS + Farmer",64,6
"1296",1296,1296,66425062245829.6,28390477914967.1,5257627174.34152,8136266.61601594,"GNB + TNB + GNS + Farmer",64,7
"1297",1297,1297,69635724200970,33621038293368.6,5256987918.67116,8034654.727192,"GNB + TNB + GNS + Farmer",64,8
"1298",1298,1298,63296653919300,26736911149004.8,5218095718.69547,8167046.61802898,"GNB + TNB + GNS + Farmer",64,9
"1299",1299,1299,64219045913115.5,26397182627156,5235988075.8883,8178203.78904468,"GNB + TNB + GNS + Farmer",64,10
"1300",1300,1300,70141775388506.8,31454482443288.3,5303071205.2073,8106646.37175396,"GNB + TNB + GNS + Farmer",64,11
"1301",1301,1301,73917770248223.7,35069253706954.7,5306654294.29529,8016245.62509369,"GNB + TNB + GNS + Farmer",64,12
"1302",1302,1302,95767515494890.4,49336164930494.3,5442869695.06754,7815813.20841326,"GNB + TNB + GNS + Farmer",64,13
"1303",1303,1303,77422880215160,37755937995326.7,5296719577.83742,7972429.45719617,"GNB + TNB + GNS + Farmer",64,14
"1304",1304,1304,72397249562827.8,31985596919276,5313968687.02233,8089154.1177236,"GNB + TNB + GNS + Farmer",64,15
"1305",1305,1305,75026039970201.8,37084276209045.3,5285917166.57689,7997574.70769466,"GNB + TNB + GNS + Farmer",64,16
"1306",1306,1306,79709461418410.6,34481579511595.7,5356484647.95005,8026690.41287139,"GNB + TNB + GNS + Farmer",64,17
"1307",1307,1307,96479550346877.4,50295431415883.3,5427972884.26719,7797035.35546203,"GNB + TNB + GNS + Farmer",64,18
"1308",1308,1308,84333731883288.8,38910122440961.1,5383797645.25365,7963546.76224959,"GNB + TNB + GNS + Farmer",64,19
"1309",1309,1309,61763223817385.5,25658193804214.1,5212615471.04271,8190549.29205562,"GNB + TNB + GNS + Farmer",64,20
"1310",1310,1310,91123613192446,57346274205364.9,5343728399.31515,7762941.54425167,"GNB + TNB + GNS + Farmer",64,21
"1311",1311,1311,65601447683980,26330223008675.2,5262811631.43386,8160709.6424099,"GNB + TNB + GNS + Farmer",64,22
"1312",1312,1312,87701063064436.8,53347160071970.7,5335730765.83611,7822618.98262271,"GNB + TNB + GNS + Farmer",64,23
"1313",1313,1313,100228503837465,51646952839696.2,5461095522.24027,7792374.73702581,"GNB + TNB + GNS + Farmer",64,24
"1314",1314,1314,99762376000003.2,42071183882464.1,5486252152.73734,7862161.65676593,"GNB + TNB + GNS + Farmer",64,25
"1315",1315,1315,71874892960175.1,33597188862737.8,5278415422.68415,8054958.36651037,"GNB + TNB + GNS + Farmer",64,26
"1316",1316,1316,97795745029279,54691795337469.6,5424602257.2602,7752861.69613255,"GNB + TNB + GNS + Farmer",64,27
"1317",1317,1317,94443050962048.5,37338460477154,5526484285.03446,7945934.59833549,"GNB + TNB + GNS + Farmer",64,28
"1318",1318,1318,71159174397070.2,29769295619427.5,5302313667.11622,8130485.34044861,"GNB + TNB + GNS + Farmer",64,29
"1319",1319,1319,71340855977174.7,29654192999943.2,5341723653.83315,8118827.03311556,"GNB + TNB + GNS + Farmer",64,30
"1320",1320,1320,100704521680494,53992066604023.3,5476211495.86046,7768986.74128267,"GNB + TNB + GNS + Farmer",64,31
"1321",1321,1321,78856967417577,41042268274818.1,5267129612.58393,7911434.02753269,"GNB + TNB + GNS + Farmer",64,32
"1322",1322,1322,90810908130043.7,45234805499469.1,5406693374.30753,7850045.6065402,"GNB + TNB + GNS + Farmer",64,33
"1323",1323,1323,93531764025389.4,56810045655683.8,5396059669.29566,7781988.9821817,"GNB + TNB + GNS + Farmer",64,34
"1324",1324,1324,83025556507874.4,44904407395835.4,5322788891.43874,7886233.95530722,"GNB + TNB + GNS + Farmer",64,35
"1325",1325,1325,76162742354480.9,33001651516318.5,5318073883.82548,8071724.12959827,"GNB + TNB + GNS + Farmer",64,36
"1326",1326,1326,96822540944849.3,41011229518675.8,5519020416.3553,7918432.46386783,"GNB + TNB + GNS + Farmer",64,37
"1327",1327,1327,81694095338759.6,35729461295429.5,5389900320.96419,7985971.8566307,"GNB + TNB + GNS + Farmer",64,38
"1328",1328,1328,91945078906965.6,55267777962851.4,5376043701.41726,7786120.48537502,"GNB + TNB + GNS + Farmer",64,39
"1329",1329,1329,86682429018594.7,42864980430427.3,5369210813.50193,7892256.03462642,"GNB + TNB + GNS + Farmer",64,40
"1330",1330,1330,75260847771200.5,32763331541542.2,5321578427.06266,8065178.22173886,"GNB + TNB + GNS + Farmer",64,41
"1331",1331,1331,96953324250297.7,42996032004826.8,5470612863.06397,7890050.65465549,"GNB + TNB + GNS + Farmer",64,42
"1332",1332,1332,98545026299881.8,39395036389608.2,5541120704.70143,7913423.43141682,"GNB + TNB + GNS + Farmer",64,43
"1333",1333,1333,83923093436149.5,45289461628453.2,5350413411.94173,7876397.30404421,"GNB + TNB + GNS + Farmer",64,44
"1334",1334,1334,96367720950786.9,36595546829044.1,5532776390.2851,7934793.80013792,"GNB + TNB + GNS + Farmer",64,45
"1335",1335,1335,90188705469122.6,47848499451177.6,5379557312.95372,7832284.1890572,"GNB + TNB + GNS + Farmer",64,46
"1336",1336,1336,83293767644595.2,44156291912628.8,5314155606.82415,7898256.49635788,"GNB + TNB + GNS + Farmer",64,47
"1337",1337,1337,90432432297359.4,47714654610311.1,5364409791.66997,7832524.3940386,"GNB + TNB + GNS + Farmer",64,48
"1338",1338,1338,83668506804255.8,46433449080810.7,5309895774.90934,7838302.36283522,"GNB + TNB + GNS + Farmer",64,49
"1339",1339,1339,92527561376818.3,38037658822897.1,5489752396.68827,7938478.2877035,"GNB + TNB + GNS + Farmer",64,50
"1340",1340,1340,69244724124704.3,30970809891123.2,5208744258.10146,8112014.80958815,"GNB + TNB + GNS + Farmer",65,1
"1341",1341,1341,102560249496607,61757502625149.6,5427417385.93709,7687036.05593902,"GNB + TNB + GNS + Farmer",65,2
"1342",1342,1342,66965231250028.3,26285329425502.8,5290707552.30347,8197384.83902002,"GNB + TNB + GNS + Farmer",65,3
"1343",1343,1343,65329777203508.6,27700921841097.7,5260014234.146,8204364.94372338,"GNB + TNB + GNS + Farmer",65,4
"1344",1344,1344,101659844353797,43894598930650.6,5532548148.88446,7866941.7519093,"GNB + TNB + GNS + Farmer",65,5
"1345",1345,1345,72172263193607.2,32560579573828.9,5231325894.17753,8094249.25191663,"GNB + TNB + GNS + Farmer",65,6
"1346",1346,1346,77281300300477.2,34443916744909.8,5336799462.9582,8029052.22383831,"GNB + TNB + GNS + Farmer",65,7
"1347",1347,1347,78684246749334.5,35531387959826,5333711932.84933,8007856.52523608,"GNB + TNB + GNS + Farmer",65,8
"1348",1348,1348,80883026700008.4,39780622143899.8,5314633879.56867,7941262.72517381,"GNB + TNB + GNS + Farmer",65,9
"1349",1349,1349,93295373912332,39610078112060.9,5505818592.43778,7920405.65175628,"GNB + TNB + GNS + Farmer",65,10
"1350",1350,1350,85605188114299.9,46749835432675.4,5349598875.99634,7879230.83270882,"GNB + TNB + GNS + Farmer",65,11
"1351",1351,1351,75297940835077.1,33908736330782.8,5283418670.09196,8054375.70069447,"GNB + TNB + GNS + Farmer",65,12
"1352",1352,1352,97598847384877,60255284208633.7,5363677155.85695,7692155.81845251,"GNB + TNB + GNS + Farmer",65,13
"1353",1353,1353,98435762308262.7,47145357149300.4,5473485588.29819,7851718.41564583,"GNB + TNB + GNS + Farmer",65,14
"1354",1354,1354,100123342388920,48066979503819.5,5459228392.60439,7838979.26794824,"GNB + TNB + GNS + Farmer",65,15
"1355",1355,1355,94376939730967.8,53487070513826.8,5387927893.00753,7776893.44993572,"GNB + TNB + GNS + Farmer",65,16
"1356",1356,1356,86850132879362.3,42454145991790.8,5379911713.30258,7894797.45069503,"GNB + TNB + GNS + Farmer",65,17
"1357",1357,1357,68923820815231.9,30177295617656.6,5250114238.96999,8110679.33192225,"GNB + TNB + GNS + Farmer",65,18
"1358",1358,1358,76641235114467.7,39082380007019.1,5267143233.21103,7976302.64837782,"GNB + TNB + GNS + Farmer",65,19
"1359",1359,1359,90995141263678.3,51412542584759.1,5373419055.00406,7802723.92228799,"GNB + TNB + GNS + Farmer",65,20
"1360",1360,1360,83550456555700.4,40965342572940.8,5374293635.51615,7930092.479258,"GNB + TNB + GNS + Farmer",65,21
"1361",1361,1361,74057822394068.5,30841520929887,5301705284.87964,8073424.81061422,"GNB + TNB + GNS + Farmer",65,22
"1362",1362,1362,72779655716416.7,28393194406265.4,5276631979.36172,8129677.13812613,"GNB + TNB + GNS + Farmer",65,23
"1363",1363,1363,93831842774341.4,46039938596669.9,5418846063.50674,7855528.06788953,"GNB + TNB + GNS + Farmer",65,24
"1364",1364,1364,99048529778494.8,42056563879399.7,5524460895.33928,7899281.78396337,"GNB + TNB + GNS + Farmer",65,25
"1365",1365,1365,95198884303338.8,52501963058098.2,5412584668.05114,7789060.66787519,"GNB + TNB + GNS + Farmer",65,26
"1366",1366,1366,92374089757456.5,41770896593412.2,5464239751.6443,7905313.69520005,"GNB + TNB + GNS + Farmer",65,27
"1367",1367,1367,67704469523213.6,29285928471633.9,5257230485.5369,8135146.10930867,"GNB + TNB + GNS + Farmer",65,28
"1368",1368,1368,80266581909571.5,36622282309351.5,5318370929.02479,7991456.54410003,"GNB + TNB + GNS + Farmer",65,29
"1369",1369,1369,89252932412098.8,38526209830475.9,5445392603.76496,7953349.1136567,"GNB + TNB + GNS + Farmer",65,30
"1370",1370,1370,90229017397619.6,49497088730074.9,5376855482.0938,7832740.2968893,"GNB + TNB + GNS + Farmer",65,31
"1371",1371,1371,91443250771276.3,43457433388534.4,5442684073.17813,7888257.52503093,"GNB + TNB + GNS + Farmer",65,32
"1372",1372,1372,68271667016835,27079364211076.1,5311699291.14355,8187586.06017948,"GNB + TNB + GNS + Farmer",65,33
"1373",1373,1373,78907860812264.1,37453432289373.9,5324560092.95595,7964998.68833455,"GNB + TNB + GNS + Farmer",65,34
"1374",1374,1374,102500629606268,49939999491940.4,5486527480.63784,7826704.31739795,"GNB + TNB + GNS + Farmer",65,35
"1375",1375,1375,91973956343119.2,36869269829334,5494883733.94974,7985268.41376663,"GNB + TNB + GNS + Farmer",65,36
"1376",1376,1376,100840898021020,57430491920068.6,5436179376.21846,7734732.7573715,"GNB + TNB + GNS + Farmer",65,37
"1377",1377,1377,99879240868100.7,58303814375160.7,5429260058.59016,7726152.15131504,"GNB + TNB + GNS + Farmer",65,38
"1378",1378,1378,88399728740297.8,44483436467273,5354681642.5832,7862606.49146683,"GNB + TNB + GNS + Farmer",65,39
"1379",1379,1379,100369178186459,56597405203977.8,5449915084.73244,7746276.56697931,"GNB + TNB + GNS + Farmer",65,40
"1380",1380,1380,70825537134330.7,28284344870672,5304679956.7771,8112240.34494089,"GNB + TNB + GNS + Farmer",65,41
"1381",1381,1381,71741643365474.3,33220932383692.7,5297527351.28794,8104381.66478796,"GNB + TNB + GNS + Farmer",65,42
"1382",1382,1382,84220090113082.8,42373803242809.3,5347495916.20656,7913529.98517629,"GNB + TNB + GNS + Farmer",65,43
"1383",1383,1383,73384276464636.5,33010339451923.7,5313468185.85485,8087830.30729543,"GNB + TNB + GNS + Farmer",65,44
"1384",1384,1384,92077105525105.2,50963456633449.1,5370099614.19623,7820058.2135757,"GNB + TNB + GNS + Farmer",65,45
"1385",1385,1385,96722647472860,53568592552503,5425822598.77639,7759831.19489217,"GNB + TNB + GNS + Farmer",65,46
"1386",1386,1386,79347522170594.1,31667447454848.4,5397650825.98991,8021769.20497215,"GNB + TNB + GNS + Farmer",65,47
"1387",1387,1387,88219854764486.2,50687528120213.1,5322295354.17448,7823851.44142454,"GNB + TNB + GNS + Farmer",65,48
"1388",1388,1388,96954531542264.4,54925909911286.7,5402993737.43914,7754126.55921033,"GNB + TNB + GNS + Farmer",65,49
"1389",1389,1389,99609527280675.2,59027344680322.9,5422340523.21352,7708518.87727494,"GNB + TNB + GNS + Farmer",65,50
"1390",1390,1390,94971850526045.8,60720759704770.5,5357212227.22847,7690166.80529702,"GNB + TNB + GNS + Farmer",66,1
"1391",1391,1391,61904278564899,25250044704192.8,5224645468.15518,8201817.04099706,"GNB + TNB + GNS + Farmer",66,2
"1392",1392,1392,98952079036231.3,39499096234142.7,5519489342.56044,7915479.28832167,"GNB + TNB + GNS + Farmer",66,3
"1393",1393,1393,106871149491162,49348156382186.6,5515355713.87899,7799541.16899027,"GNB + TNB + GNS + Farmer",66,4
"1394",1394,1394,61007754458240.7,26201981694846.4,5207206057.57601,8199611.75941511,"GNB + TNB + GNS + Farmer",66,5
"1395",1395,1395,105301103218277,53153806807183.6,5486889230.67557,7759160.05392999,"GNB + TNB + GNS + Farmer",66,6
"1396",1396,1396,103063670694636,59730801237274.5,5427808016.46443,7699952.90026108,"GNB + TNB + GNS + Farmer",66,7
"1397",1397,1397,91023068765684.8,35000360455040.8,5493563465.2464,8005523.97556472,"GNB + TNB + GNS + Farmer",66,8
"1398",1398,1398,79074762557116.5,34331888197718.2,5335658875.97157,8052746.5353058,"GNB + TNB + GNS + Farmer",66,9
"1399",1399,1399,76151295242819.4,37651625961541.2,5311259096.92032,7991725.9920418,"GNB + TNB + GNS + Farmer",66,10
"1400",1400,1400,63929501030801.9,27041160235060,5229070040.42,8186035.41664541,"GNB + TNB + GNS + Farmer",66,11
"1401",1401,1401,84225558841457.7,33446338439310.8,5412929966.01437,8023865.12681034,"GNB + TNB + GNS + Farmer",66,12
"1402",1402,1402,101883584279213,58576771062873.9,5425105654.32792,7710151.23915719,"GNB + TNB + GNS + Farmer",66,13
"1403",1403,1403,75056501161380.3,30630784365959.7,5322673345.35339,8110923.43043302,"GNB + TNB + GNS + Farmer",66,14
"1404",1404,1404,99369166023436,45082936485666.3,5472019452.95863,7850511.494563,"GNB + TNB + GNS + Farmer",66,15
"1405",1405,1405,97491750078113.4,58445070141252.5,5418028598.14248,7726953.15215135,"GNB + TNB + GNS + Farmer",66,16
"1406",1406,1406,61926349510825.7,26672012536704.2,5243295428.00232,8174239.89601394,"GNB + TNB + GNS + Farmer",66,17
"1407",1407,1407,100521222179866,51549228445728.8,5457399178.30386,7789719.3885943,"GNB + TNB + GNS + Farmer",66,18
"1408",1408,1408,65879848181060.8,27918987103557.2,5292351743.22671,8166518.45680177,"GNB + TNB + GNS + Farmer",66,19
"1409",1409,1409,92546258063381.6,42141650917494.5,5406571648.19393,7887984.53120376,"GNB + TNB + GNS + Farmer",66,20
"1410",1410,1410,85066059710616.3,40166053096499.1,5375042748.10062,7936780.64245213,"GNB + TNB + GNS + Farmer",66,21
